id,adaptibility,danceability,duration,energy,explicit,happening,instrumentalness,loudness,mode,naturality,positiveness,release_date,reputation,speechiness,tempo,time_signature,total_tracks
lAv7YnMi3id0W5me,9,9.31,784591.0,27.3,False,0.0888,0.836,-31.636000000000003,6,0.759,0.0422,2000-01-01,33,0.0365,74.914,1,6
vza7obQzQoNqc1N5,10,19.0,428325.0,98.8,False,0.322,0.0023,1.326,6,9.03e-06,0.445,2006-09-08,46,0.0975,,4,12
whnCN1svq+fVmriM,2,35.5,508137.0,24.2,False,0.68,0.923,-33.824,6,0.942,0.0382,1994-06-01,32,0.035,148.008,4,10
dV9SaE0XKBWhzjFD,8,15.6,460431.0,9.45,False,0.0974,0.902,-39.772,6,0.832,0.0657,2004-06-21,31,0.0435,65.687,4,8
H5JgwQiKipscuOgv,0,25.4,559685.0,96.5,False,0.139,0.0104,-1.484,6,5.86e-05,0.19,2011-09-23,30,0.0754,123.401,4,13
NPO2M5y+GeMf0bAH,2,17.5,500857.0,,False,0.32,0.893,-7.574,6,6.94e-06,0.188,2004-08-31,42,0.178,167.907,3,10
fEHMwf95bIYRqCMX,3,20.4,1610351.0,35.4,False,0.116,0.876,-32.622,6,0.945,0.0373,2017-12-21,36,0.0458,85.497,3,5
EE/ALyqRRK9uKyA/,0,24.0,538485.0,96.1,False,0.0758,0.0268,-4.598000000000001,6,2.02e-05,0.325,2017-08-31,42,0.105,132.167,4,1
o9OcMba/AZtiTVp0,5,21.4,331711.0,97.3,False,0.212,0.868,-7.08,5,1.2e-06,0.34,2004-08-31,48,0.107,139.607,3,10
QDefCGqDYLekLRC1,9,41.699999999999996,794005.0,11.1,False,0.111,0.937,-57.982,5,0.825,0.553,1994-11-07,36,0.0408,148.092,5,11
qb0ZxvzxPghl4GS6,7,27.1,970041.0,62.4,False,0.0737,0.0032,-8.466,5,0.0301,0.242,2019-05-17,50,0.0309,74.611,4,2
Y70YnsMaGLJtDbdx,6,,928591.0,7.1,False,0.107,0.856,-49.218,5,0.911,0.0602,1994-03-07,66,0.0409,146.977,5,24
rl47hV+Pi33gjEMv,4,46.1,419869.0,98.2,True,0.193,0.921,-5.182,5,2.97e-06,0.3,2021-09-10,33,0.0948,102.528,4,1
g/zvGysGIILc/8/Q,5,17.7,1435445.0,10.0,False,0.0651,0.967,-49.016,6,0.953,0.0394,2003-11-04,40,0.0466,71.297,1,16
opa+OjMRd45IJmtK,6,16.5,445205.0,14.6,False,0.109,0.887,-37.714,6,0.827,0.0577,2000-10-02,55,0.0362,,3,11
wbM1dytBzzGdtcxE,8,7.55,414351.0,19.6,False,0.146,0.879,-47.316,6,0.939,0.109,2022-10-02,33,0.0437,74.043,4,2
HLxK//Q2jlDnJQLB,9,7.46,917817.0,15.6,False,0.105,0.919,-43.014,5,0.863,,2012,60,0.0393,80.494,5,6
bMbeQ7PbihKdTwXR,0,35.8,628085.0,96.2,False,0.316,0.000324,,6,1.83e-05,0.204,2014-06-20,46,0.115,133.874,4,11
2oJQeWgbokM3OZqV,8,10.9,689125.0,5.220000000000001,False,0.108,0.868,-34.686,6,0.976,0.032,2005-10-31,31,0.0357,76.376,4,12
RI7wLUK17lVy20ag,11,50.4,351105.0,20.3,True,0.105,0.0,-18.94,6,0.652,0.274,2023-10-13,65,0.0569,128.773,4,16
RwROkg2uOXq5ObSA,1,64.5,454537.0,59.8,False,0.0721,3.53e-06,-21.36,5,0.221,0.913,1972,79,0.0335,105.929,4,10
SI3parDA9x9eDf7O,6,52.7,269577.0,43.9,False,0.345,0.0,-18.186,6,0.618,0.659,1996-10-14,45,0.0323,110.195,4,10
4KzXDq6/40YWa0uU,1,62.8,329445.0,43.3,False,0.0932,4.93e-06,-16.752,6,0.686,0.858,1971-01-01,56,0.029,133.088,1,11
pFNSuydtZjwiKSlG,2,62.8,389945.0,22.8,False,0.111,8.49e-05,-19.142,5,0.598,0.344,2023-09-14,43,0.0375,78.932,4,1
vQP1SJMeqjadzZZt,0,52.400000000000006,507471.0,95.5,False,0.659,8.77e-06,-9.162,6,0.00717,0.869,1978-04,71,0.0411,133.849,4,11
hBw5yw6EvVt3jgot,9,,279471.0,12.1,False,0.125,0.00451,-37.426,6,0.91,0.38,1989-09-21,45,0.0345,87.834,4,10
B0shsfTTX766EgTG,3,52.2,293337.0,25.6,False,0.359,0.0,,6,0.923,0.64,2001-01-01,48,0.0309,114.96,4,12
HN0+jfwS5obcarL1,5,86.5,339071.0,65.2,False,0.0833,0.000919,-13.091999999999999,6,0.566,0.829,1972,60,0.143,90.081,4,11
LbiffUWpG8iBYMP7,10,69.0,365345.0,84.2,False,0.0639,0.0,-3.5760000000000005,5,0.0153,0.626,2023-10-13,83,0.0739,141.994,4,10
vRRcDkBxzxfyqZVS,10,47.099999999999994,329151.0,2.1,False,0.103,1.19e-06,-43.77,6,0.931,0.356,1961-11-27,69,0.0366,107.796,3,12
QWKctw6hdZXINVyU,11,46.1,264057.0,46.6,False,0.135,2.76e-05,-14.254000000000001,6,0.86,0.251,1959-01-01,57,0.0598,128.537,4,12
tOD++3ZEabynxV8P,11,46.5,477951.0,90.7,False,0.13,0.00118,-7.808,5,0.0241,0.681,1977-06-20,74,0.113,117.293,4,10
q3ActSLI82LV6zxC,11,70.1,984031.0,83.0,False,0.114,0.329,-16.034,5,0.125,0.648,1975,41,0.0667,107.772,4,9
2orrfRa8mQvw31qr,2,50.9,747845.0,45.300000000000004,False,0.146,0.124,-18.07,6,0.12,0.399,1992,39,0.0619,176.518,3,12
/eEBDczHPQ7snf+U,0,45.1,647417.0,96.2,False,0.277,3.17e-06,-2.894,6,0.0188,0.377,1983-02-22,74,0.0734,131.435,4,14
sM2nwAEYZOL4SfQ9,9,45.5,586805.0,39.900000000000006,False,0.0702,9.58e-05,-12.204,6,0.749,0.287,2023-03-03,36,0.0544,202.726,3,14
XqFIC6LCEM8S2CfC,7,48.199999999999996,646005.0,78.60000000000001,False,0.446,8.88e-05,-6.470000000000001,6,0.00321,0.793,1976,78,0.032,126.755,4,10
Z5O3FBT93KcsBzI4,6,73.7,329977.0,78.10000000000001,True,0.132,0.0,-6.93,6,0.114,0.94,2023-10-06,73,0.0415,132.08,4,14
gsPwMP/Lnz72V8GN,2,50.8,283205.0,77.4,False,0.063,4.87e-06,-6.946,6,0.0586,0.942,1969-08-03,83,0.0321,178.946,4,14
Wat9bmprUkf6wHkL,4,70.7,,58.9,False,0.386,2.75e-05,-20.272,5,0.27,0.775,1979-01-01,40,0.0885,103.547,4,7
tTyLQD/TuOjB2Eb4,0,54.900000000000006,356805.0,42.4,False,0.319,0.0,-20.784,6,0.668,0.509,1972-04-19,53,0.0369,76.783,4,11
n7kdPTfSicygINlZ,6,42.199999999999996,428005.0,3.35,False,0.109,0.00097,-35.248,6,0.774,0.243,1960,33,0.0507,172.187,3,12
e/pgt/Tlp+AOZtgn,9,84.89999999999999,455445.0,84.3,False,0.0309,0.00292,-9.308,5,0.209,0.963,1976-01-01,54,0.105,141.926,4,10
wsiJgCcOu9BF/Hc4,2,48.6,626511.0,58.599999999999994,False,0.0496,0.019,-9.986,5,0.0186,0.321,2020-09-25,41,0.0396,177.802,4,10
JSZxDrVo4u5QIgGQ,4,72.89999999999999,226485.0,48.6,False,0.192,0.0,-16.68,6,0.794,,2014-03-28,40,0.0299,100.161,4,40
Y8lw+ok0VoAQTe54,8,35.099999999999994,391525.0,21.0,False,0.29,0.000138,-24.676,6,0.76,0.394,1980,60,,144.25,4,14
Su810SlMR7T3+O0S,0,71.5,277711.0,68.7,False,0.0736,0.0,-13.815999999999999,6,0.454,0.974,2001-01-01,48,0.0311,139.375,4,23
j8PAb3SZDHTV2gAi,7,81.10000000000001,479247.0,79.2,False,0.342,0.0517,-11.954,6,0.0363,0.94,2019-02-15,59,0.0537,107.255,4,7
C8YXF6CbcAz9kAfJ,5,56.00000000000001,1149471.0,49.1,False,0.158,0.0503,-19.062,5,0.149,0.741,1969,34,0.0354,181.874,4,6
5wf9Gw4vmXYj3sKr,11,71.0,292485.0,89.9,False,0.189,0.112,-3.064,5,0.0857,0.555,2023-09-29,76,0.118,162.927,4,1
G4wcm/6F7s8Hhgyo,2,66.0,526085.0,,False,0.0608,0.0181,-8.22,6,0.168,0.678,1985,79,0.0299,111.346,4,47
jUsHjUSe6BC6JIfK,11,63.7,362967.0,63.9,False,0.223,0.00503,-10.664,5,0.0926,0.81,2023-10-13,77,0.0542,92.987,4,10
PSlP+WH6CETC1sra,3,56.2,400431.0,60.9,False,0.17,0.0,-9.126,5,0.0264,0.512,1977-03-08,74,0.0271,130.753,4,14
JjWCDt6lcXqdhuCK,10,81.69999999999999,839285.0,40.5,False,0.0468,0.0507,-22.026,5,0.451,0.898,2000-01-11,68,0.0811,121.467,4,11
1MsSIP4RweNneaqd,5,64.60000000000001,441737.0,36.199999999999996,False,0.134,0.0,-18.908,6,0.724,0.387,1976-10-18,63,0.0312,142.46,3,11
oqa9F2eDUeIjXCXI,9,,375605.0,51.300000000000004,False,0.326,0.0127,-11.532,6,0.848,0.463,2023-07-19,79,0.0306,131.952,4,1
gO5H+MF2YH2ARJpq,5,,372405.0,39.2,False,0.248,0.000199,,6,0.326,0.391,1968,64,0.0328,172.312,4,11
WB5Dew6A/nEvxqb2,2,70.8,416005.0,41.5,False,0.123,4.68e-05,-3.1560000000000006,5,0.693,0.156,2022-10-28,81,0.0314,119.922,4,7
Q7D1az/uol6U8KhO,0,71.89999999999999,988217.0,74.3,False,0.0782,0.00248,-16.47,6,0.0545,0.488,1977-01-01,45,0.0638,118.284,4,5
FAgmHvieidA6KOm9,0,27.400000000000002,288085.0,28.499999999999996,False,0.238,0.00437,-21.52,5,0.771,0.24,1969-08-07,34,0.0299,133.048,4,15
SkXdiD9McA2AqIKW,7,73.0,598137.0,62.2,False,0.111,0.00874,-18.4,5,0.269,0.752,1977-01-01,64,0.0532,90.973,4,8
arS8Qh3k5NebyTx+,9,,509471.0,96.0,False,0.121,0.0,-4.811999999999999,6,0.0457,0.978,1984-06-04,73,0.032,117.486,4,12
haUD26QfpPfEGnxR,5,45.0,321737.0,52.7,False,0.14,0.00297,-15.774000000000001,6,0.211,0.731,2011-01-01,47,0.0329,118.512,4,46
MAfgwN2gMH5fmv6i,9,56.2,549745.0,54.0,False,0.107,0.603,-7.954000000000001,6,0.327,,2023-09-22,76,0.0281,130.103,4,1
IP4fG7cuUX6M5cd/,7,52.900000000000006,403391.0,93.2,False,0.136,0.00109,-10.002,6,0.00251,0.571,1980,76,0.0488,138.158,4,14
eZbi9g8DahIEHKQP,1,85.3,403629.0,,True,0.0859,0.0,-1.5739999999999998,6,0.0322,0.888,2023-09-29,96,0.103,108.044,4,3
tplC3ZF+yu13RsnN,3,56.8,300991.0,51.2,False,0.0941,1.14e-05,-19.446,6,0.822,0.892,2010-10-05,35,0.0764,177.144,4,21
hGl99fzSGSvZzouO,10,75.8,407793.0,70.3,True,0.146,0.0,-6.958,5,0.252,0.465,2023-10-19,86,0.172,94.985,4,1
0ZGNjUtOamsx1388,9,46.2,380325.0,39.5,False,0.121,0.0,-13.751999999999999,6,0.758,0.625,1971,76,0.0264,82.259,4,12
+3f91GM1NKsXOD5I,7,62.8,627685.0,42.6,False,0.148,0.261,-18.818,5,0.574,0.627,1971-10-11,45,0.03,80.178,4,10
7rzEDjEQakgbp96K,11,79.3,637471.0,77.2,True,0.0749,0.00993,-9.56,5,0.0619,0.775,1999,39,0.146,126.443,4,50
ub7TeeenQ++fKOBA,8,68.10000000000001,264645.0,45.0,False,0.0607,0.0,-16.776,6,0.436,0.817,2005-01-01,45,0.072,150.148,4,25
lzU8rr8sjG3tE3aa,8,65.4,665125.0,31.4,False,0.112,0.00874,-16.568,6,0.572,0.176,2006-07-18,37,0.0379,118.491,4,13
N7L4W1NQhyHot2gx,0,45.5,482991.0,44.5,False,0.107,0.000274,-13.870000000000001,6,0.0886,0.513,1997-11-04,49,0.0406,176.224,4,17
nJwDc1hZxi9o5HHe,7,55.2,,33.6,False,0.324,0.0,-16.424,6,0.828,0.553,2003-03-03,47,0.0311,105.479,4,16
zaENTtZZ/gUkaQJN,4,67.80000000000001,337551.0,21.8,False,0.125,0.000697,-21.168,6,0.874,0.652,1952-09-12,56,0.0288,110.964,3,12
R2UD/edDkycMOYBp,1,62.2,297205.0,64.8,False,0.146,0.000212,,6,0.811,0.808,1976,51,0.0308,114.055,4,50
kUH3hzvGpc082hfA,4,69.5,374137.0,58.199999999999996,False,0.123,0.0,-17.7,6,0.297,0.892,1976-01-01,73,0.0651,122.433,4,12
MAnC299A6H7FyUog,2,86.8,657791.0,54.1,False,0.046,3.84e-05,,6,0.105,0.96,1989,58,0.053,102.471,4,10
k0e8hfBaDZG/wC1p,0,56.49999999999999,340351.0,64.5,False,0.151,2.84e-06,-20.846,6,0.0552,0.836,1976-01-01,73,0.0484,99.3,4,12
BXmVMrYV+CSH+qAI,2,50.8,432111.0,83.39999999999999,False,0.0732,0.0,-7.41,6,0.0183,0.774,1984-11-05,85,0.0386,139.131,4,32
Igyv2RVE/E8eUIqL,7,81.6,741791.0,60.199999999999996,False,0.152,4.23e-05,-18.848,6,0.134,0.963,1980-01-01,54,0.0755,114.768,4,11
7XDRU2iGB4EW113+,2,67.10000000000001,496885.0,71.1,False,0.104,0.0,-10.626,6,0.422,0.466,1982-05-03,75,0.0478,113.809,4,16
mo8pdDmkoFOVt6Ht,2,73.4,460937.0,58.599999999999994,False,0.0367,0.0,-18.732,6,0.125,0.762,1981-07-23,75,0.129,109.933,4,7
aDC8pYXTJNxc2Vf0,5,31.0,792645.0,48.1,False,0.348,0.0521,-10.17,6,0.104,0.168,2005-10-31,33,,80.85,3,11
1P80qlQxd2oYgNqe,7,66.10000000000001,311417.0,51.7,False,0.431,0.000158,-11.008,6,0.267,0.676,2002-02-12,61,0.0269,104.563,4,36
vL8X3cBXpHWdHsEw,9,74.5,453685.0,73.4,False,0.145,0.00212,-9.078,6,0.0808,0.839,2010-02-01,38,0.0456,123.414,4,10
A2uO/GQqUjBn7JD6,7,58.699999999999996,664351.0,59.099999999999994,False,0.0681,0.0661,-16.47,6,0.314,0.961,1975,29,0.0594,105.831,4,11
hU8MSfDdHW/+7qey,9,62.7,369571.0,87.9,True,0.0647,6.87e-06,-1.8920000000000003,6,0.00193,0.748,2023-09-08,94,0.0955,129.979,4,12
dm7icQKYkTFMY/eY,4,61.9,451257.0,57.9,False,0.0858,6.4e-05,,6,0.0152,0.69,1978-06-06,74,0.0473,127.224,4,9
6lqwJEMDEzVzuCsN,10,86.2,326095.0,48.4,False,0.105,0.00105,-17.366,6,0.798,0.787,1957-01-01,46,0.0421,105.834,4,12
ObfXKLfo3N9IuZGw,11,93.60000000000001,227285.0,66.5,False,0.0972,1.71e-05,-7.682,6,0.727,0.965,2001-01-01,43,0.0307,122.579,4,12
9Vkfsmcqafx+qELG,10,73.8,274135.0,82.8,False,0.549,0.0019,-7.619999999999999,5,0.0119,0.542,2023-09-08,78,0.106,119.985,4,1
5JDCcrvkDIGg1uTl,5,49.9,880405.0,36.6,False,0.0851,0.00208,-14.132000000000001,6,0.0108,0.418,2003,57,,144.563,3,12
QPDcBzxlmTaYQz0J,11,41.5,494085.0,32.0,False,0.382,0.118,-28.636000000000003,6,0.324,0.669,1977-01-01,31,0.0555,190.02,3,10
RN2AR64/9UEt5JDM,7,58.5,360137.0,53.2,False,0.227,0.00797,-14.346,6,0.209,0.68,1970-09-18,75,0.0268,94.461,4,19
n8jv3NUd9gfoaxR3,0,57.599999999999994,437159.0,45.7,False,0.0917,3.05e-05,-7.946,6,0.143,0.301,2022-05-20,84,0.0304,138.984,4,13
FDv4zrWh+NIaw7/5,4,45.9,662991.0,49.9,False,0.0807,0.00899,-13.238,5,0.0356,0.483,2021-06-18,33,0.0338,178.735,3,58
hxSq3A9uzOItwFlx,6,68.7,279471.0,63.0,False,0.221,0.0,-16.634,6,0.251,0.926,1968-06-14,69,0.0389,110.051,4,10
5sIW7m6T4D1Uqgqu,11,44.5,410579.0,79.7,True,0.363,0.0,,5,0.000227,0.267,2023-07-28,76,0.0434,135.483,4,17
x8kICtl5e39JvFpv,9,50.7,856537.0,24.099999999999998,False,0.0671,0.0237,-21.382,5,0.342,0.361,1997-10-07,36,0.0287,133.939,3,14
idLzVMXf7T5yoiCa,1,58.5,358987.0,51.1,False,0.0392,0.007,,6,0.647,0.552,1977-10-03,68,0.0391,105.898,4,10
bWVfnDAxiqkn2Hi+,4,59.9,376137.0,79.0,False,0.312,0.00181,-2.16,6,0.00257,0.961,1990-02-13,73,0.043,103.783,4,10
dXYwYzpsOCcYL83c,6,54.300000000000004,558885.0,94.39999999999999,False,0.0373,0.000564,,6,0.402,0.735,1983-02-28,75,0.0543,101.174,4,10
PSI0QWwL8N2PoHwP,5,,350547.0,68.10000000000001,False,0.153,7.55e-05,,6,0.046,0.0726,2023-05-04,77,0.0305,126.02,4,1
B46FrKgX2TTcLHU3,4,48.1,373361.0,53.900000000000006,True,0.12,0.00539,-10.73,5,0.551,0.621,2023-06-16,75,0.108,153.277,4,1
ZusSe3gcyQOxJo6d,7,53.7,397737.0,,False,0.12,0.0,,6,0.346,0.226,2023-09-08,87,,133.21,4,12
CNEi5K1wpiGT6rEe,0,49.2,603471.0,2.8400000000000003,False,0.104,0.028,-39.208,6,0.699,0.172,1994-10-25,38,0.0536,184.371,3,12
3yf5t1hDur0qScg7,0,65.60000000000001,267871.0,55.60000000000001,False,0.315,0.0,-12.521999999999998,6,0.762,0.915,1968-04-22,51,0.0357,77.855,4,11
fEPw1ur5QmkuXSg8,6,73.6,315311.0,,False,0.0619,0.00897,-21.948,6,0.799,0.342,1977-01-01,65,0.0444,84.928,4,10
88DQvTe+Udh7ZS1s,4,54.800000000000004,268895.0,67.30000000000001,False,0.342,8.53e-05,-9.636,5,0.448,0.965,1957-01-01,58,0.0364,168.891,4,12
hja52OT7ZjKqKA3l,5,49.3,541205.0,43.2,False,0.0876,0.000925,,5,0.221,0.427,1973-01-01,38,0.0295,79.05,4,11
PPWcW5KTUDqaqQyG,10,76.8,479821.0,85.3,False,0.0188,0.13,-6.83,5,0.0548,0.889,1974,58,0.0427,,4,11
ym8c8XEwRVasBy3M,2,59.3,433097.0,44.9,False,0.286,0.000351,-6.212,6,0.9,0.56,2019-01-25,29,0.0503,75.539,4,13
M/46pjv3oa4lVnQM,2,66.10000000000001,706111.0,27.200000000000003,False,0.0988,0.0462,-20.094,5,0.959,0.395,2022-09-09,31,0.0339,72.02,4,13
s0vG3NxdaxXWdJGO,4,72.5,,31.5,False,0.0869,0.00259,-11.96,5,0.72,0.298,2014-01-14,47,0.0369,126.39,3,10
qSnEWLJTb2etl4cE,7,74.4,537017.0,79.80000000000001,False,0.26,0.00367,-6.962,6,0.175,0.89,1983-06-01,74,0.0364,125.061,4,15
crpo88wzjB8H4NTd,10,53.5,359205.0,65.0,False,0.14,0.0,,6,0.379,0.61,1974-11-08,72,0.0554,117.188,4,18
3MJ40fcS2fSpFRv2,3,45.4,585045.0,34.599999999999994,False,0.0908,0.00234,-14.48,6,0.963,0.665,1988-11-15,31,0.0549,74.918,4,12
s9Bjkx9jD0bg95GO,4,50.0,501977.0,74.8,False,0.447,0.0,-13.143999999999998,6,0.127,0.514,1981,86,0.0363,118.852,4,14
igXO6v75OuHRdg+A,4,74.1,384085.0,50.8,False,0.12,2.75e-06,-26.406,6,0.0334,0.872,1992-03-16,46,0.0294,116.572,4,10
odFoAaxfWzNMd3a5,7,76.5,356725.0,47.599999999999994,False,0.165,2.76e-06,-21.974,6,0.0504,0.965,1989-01-01,79,0.0329,114.02,4,12
wdBZUwCcWEc4hF0B,6,50.0,375053.0,,False,0.264,0.0,-16.422,5,0.857,0.474,2022-09-09,32,0.0531,133.912,4,10
b6342gPhv8QCxzfd,9,46.800000000000004,526671.0,60.699999999999996,False,0.225,0.000852,-17.734,6,0.072,0.886,1969-10-22,73,0.0336,98.429,4,9
H/DGS6bkG2hRp5SN,1,75.0,255045.0,57.099999999999994,False,0.117,3.5e-06,-12.146,6,0.725,0.946,2005-01-01,49,0.057,83.31,4,25
7AWjHlOjqPPj8Z4C,9,53.1,268457.0,48.0,False,0.0908,0.000136,-16.266,6,0.256,0.881,1998-01-01,56,0.0366,104.117,4,11
1CIbRkPWJSlMIDEO,6,47.3,471097.0,89.8,False,0.173,0.0618,-4.593999999999999,5,0.00783,0.808,1978-10-10,84,0.0561,96.556,4,10
Pq1xYtWMqcjq+T6c,0,32.800000000000004,928911.0,41.699999999999996,False,0.0886,0.0257,-16.358,5,0.584,0.29,2011-02-25,49,0.0298,155.898,3,11
t2eZKjn2FmpNK0cr,6,87.8,520005.0,84.0,False,0.053,0.0035,-21.21,5,0.0421,0.882,1986-01-01,67,0.064,116.222,4,7
EIP6a8qoYoDtkKGD,10,64.4,549125.0,33.1,False,0.138,0.0107,-11.536000000000001,6,0.886,0.299,2021-09-24,42,0.0349,147.968,4,1
ikq0MvjaDbAMkVFB,8,70.1,333897.0,58.8,False,0.24,0.0,-3.1180000000000003,5,0.461,0.394,2023-09-25,79,0.0475,123.078,4,1
O2LVY/NqJoxZxNFq,7,,349737.0,29.799999999999997,False,0.0693,0.0,-16.438,6,0.725,0.884,1954-09-01,57,0.0345,164.084,4,12
EbH/JlMASCqHrVOq,7,77.7,396901.0,68.60000000000001,True,0.318,0.00148,-7.996,5,0.223,0.582,2023-10-13,78,0.0308,127.002,4,10
fe0mcgPtIWhio+Zm,9,55.1,329365.0,49.3,False,0.0829,6.41e-05,-6.6579999999999995,6,0.511,0.835,2016-12-09,37,0.0284,152.24,4,56
H/veFh73pKGzRG1i,9,54.50000000000001,330057.0,38.7,False,0.0942,0.0381,-17.74,6,0.722,0.487,2021-09-24,33,0.0299,79.11,4,41
yIZX9PGE3T2K85d4,8,52.1,594325.0,20.0,False,0.138,0.433,-26.518,6,0.762,0.348,2002-08-27,46,0.0407,117.811,4,33
Rx0jWdQvkUwXh/uF,7,77.7,353791.0,36.0,False,0.0756,0.0,-14.931999999999999,6,0.805,0.887,1953-03-01,59,0.0401,140.962,4,12
a3zjApJriyO99aiR,11,39.6,263879.0,64.0,True,0.0824,0.0,-7.417999999999999,6,0.0804,0.371,2023-10-06,73,0.208,,4,1
1n7nMvU8SkwWgl8N,2,58.699999999999996,903125.0,51.1,False,0.156,0.727,-10.604,5,0.617,0.28,2022-11-25,33,0.0245,81.372,3,11
6PCXzUxajOM5S6L1,2,45.5,304405.0,24.4,False,0.0959,9.52e-06,-27.194000000000003,6,0.752,0.383,2006-01-01,44,0.041,146.483,3,20
cl8VjhL2BXBnw+Ef,5,35.4,580217.0,46.800000000000004,False,0.197,1.45e-06,-16.968,6,0.301,0.646,1998,36,0.0386,205.855,3,16
nrwgzWXl1cjH0aZm,9,78.5,437925.0,73.7,False,0.108,0.000107,-5.612,6,0.042,0.971,1982,75,0.0363,125.447,4,10
Wwcyp4AkLjR/CIrr,3,23.799999999999997,439823.0,44.1,False,0.167,0.433,-9.84,6,0.912,0.164,2023-09-12,78,0.0364,79.445,4,1
Qg781O8/XQaIQdhq,10,50.0,634005.0,24.6,False,0.131,0.0314,-24.848,6,0.699,0.35,2005-03-29,42,0.0455,70.561,4,15
59irGadJRFm5Lx5w,9,60.6,346937.0,36.1,False,0.38,3.39e-05,-27.061999999999998,6,0.264,0.621,1982-01-01,73,0.0346,,4,10
XsCClBv6/4wHM9pr,5,61.7,676751.0,14.099999999999998,False,0.13,0.00903,-36.314,6,0.734,0.334,1998-01-01,35,0.042,83.327,3,14
h7o360pPBUn9YaO6,10,87.7,615871.0,42.199999999999996,False,0.182,0.000406,-24.866,5,0.04,0.97,1980-09-29,64,0.0546,131.103,4,10
jIc2zH3c+Eln0Rrl,2,88.3,500777.0,63.1,False,0.942,5.19e-06,-17.946,6,0.339,0.782,1987-01-01,57,0.42,118.084,4,14
pzfWVFpnz2jMb/wB,7,86.8,978457.0,67.10000000000001,False,0.0366,0.345,-15.568000000000001,6,0.0514,0.957,1978,37,0.0393,122.342,4,7
iEFDgtBizJfPGhu0,3,52.900000000000006,560129.0,36.3,False,0.216,0.845,,6,0.503,0.234,2021-08-21,36,0.0293,127.981,3,8
UL/9f3ABm4vUxSmL,2,69.39999999999999,671657.0,48.4,False,0.244,0.000852,-11.584,5,0.499,0.536,2023-06-09,30,0.0273,105.975,3,13
FfaArCuVOx4kzXWs,3,67.9,397525.0,55.300000000000004,False,0.139,7.16e-06,-24.374,6,0.0611,0.946,1976-07-01,70,0.0316,109.071,4,10
MKrqbSQYqfZqmmjQ,10,49.5,445827.0,69.1,False,0.0881,0.0033,-4.978,5,0.0745,0.299,2023-09-15,82,0.0447,123.051,4,1
edQZYgCNsOCsfvHO,4,78.10000000000001,898031.0,77.8,False,0.0751,0.00113,-11.867999999999999,5,0.304,0.872,1978,0,0.0407,122.433,4,10
Ags47rTg/BdZvdmb,4,73.6,285551.0,46.2,False,0.231,0.836,-25.0,6,0.142,0.859,1992-05-08,47,0.031,115.845,4,11
lvb6oCmK6U+eEFCA,0,64.4,388911.0,63.3,False,0.227,6.82e-05,-11.012,6,0.102,0.647,1975,68,0.0261,115.193,4,15
1holEF/wa5RAg97L,6,48.0,443025.0,,False,0.0978,0.0563,-19.796,6,0.931,0.201,2023-09-22,82,0.0329,165.476,4,1
/alnlqYSObqLgoHe,5,43.6,320337.0,40.9,False,0.38,0.000166,-3.8759999999999994,6,0.499,0.363,2023-04-07,78,0.0533,98.357,3,1
pqo0E5xFToY/yQ3X,11,53.6,729817.0,45.1,False,0.139,0.621,-25.95,5,0.625,0.511,1970-01-01,40,0.0304,89.302,4,9
uKofkc5Xm64T9zqZ,4,39.300000000000004,929337.0,13.200000000000001,False,0.0956,0.108,-32.65,5,0.0776,0.293,1979-01-01,49,0.0321,87.168,4,9
Z3Qx0KKOVDWIA98G,5,86.8,463505.0,53.800000000000004,True,0.0901,3.34e-06,-12.206,6,0.269,0.732,2023-08-04,99,0.174,99.968,4,1
M5/Mg8XXelPY2SI/,4,76.8,542485.0,85.2,False,0.0723,7.36e-05,-7.43,6,0.214,0.867,1979-03-23,84,0.038,128.373,4,9
EV6cnVNonBF08mXp,5,63.1,426137.0,93.2,False,0.0918,0.137,-3.2840000000000007,6,0.0436,0.971,1981-08-24,81,0.0354,122.429,4,11
9pnEoaAjtrHAwbXk,2,63.0,298787.0,76.3,True,0.7,0.0,-4.779999999999999,6,0.0393,0.295,2023-06-23,79,0.0892,162.152,4,1
wo6LJIG7VZnG41+4,7,59.8,343311.0,48.3,False,0.36,7.88e-06,-9.948,6,0.458,0.452,2009-10-05,58,0.0292,130.663,4,17
sHs+uH0ScTmxQUyO,0,63.2,560805.0,22.6,False,0.117,0.311,-26.984,6,0.923,0.169,2022-06-24,35,0.0332,115.47,4,1
kpSRO3TR6UF09Ygc,5,36.5,837765.0,76.8,False,0.282,0.762,-8.776,6,0.00768,0.376,1991,40,0.0328,148.817,3,12
i5C4m3uPfIIi0ktA,0,74.7,341237.0,70.0,False,0.154,0.0,-8.126,6,0.488,0.721,2023-10-20,65,0.0904,95.033,4,8
YC/KFeGuxlsAYjl/,5,61.8,390165.0,76.7,False,0.219,5.61e-05,-19.03,5,0.216,0.964,2005-11-08,52,0.0307,,4,16
kJNEg0LsbNE1hk8e,3,63.1,349391.0,33.900000000000006,False,0.106,0.471,-14.591999999999999,6,0.925,0.598,2005,37,0.0249,103.228,4,16
s6ZT7iec9wNFoSSI,0,36.199999999999996,539409.0,,False,0.11,0.000759,-35.68,6,0.965,0.196,2023-01-20,57,0.0493,177.844,3,1
